Project_Id,ProjectName,City,State,Zipcode,Country,RatingSystem,PointsAchieved,CertLevel,CertDate,IsCertified,GrossFloorAreaSqm,ProjectTypes,waste_intensity,Waste Reduction %,Estimated Waste,Waste Savings
1000186024,Jindal Stainless Limited,JAJ,ORI,755026,IN,LEED v4.1 O+M: EB,72,Gold,2024-09-11,Yes,6038.7,Office: Mixed-Use,60,50,362322.0,18116100.0
1000186043,WERT Sede,PB,SC,0,BR,LEED v4 BD+C: NC,84,Platinum,2024-09-23,Yes,547.0,Office: Mixed-Use,60,60,32820.0,1969200.0
1000186055,CONF,CON,CON,0,IN,LEED v4.1 O+M: EB,70,Gold,2024-03-19,Yes,4111.0,CONF,50,50,205550.0,10277500.0
1000186057,CONF,CON,CON,0,IN,LEED v4.1 O+M: EB,69,Gold,2024-03-19,Yes,6880.0,CONF,50,50,344000.0,17200000.0
1000186060,CONF,CON,CON,0,IN,LEED v4.1 O+M: EB,74,Gold,2024-03-19,Yes,6658.0,CONF,50,50,332900.0,16645000.0
1000186064,CONF,CON,CON,0,IN,LEED v4.1 O+M: EB,69,Gold,2024-03-19,Yes,3886.0,CONF,50,50,194300.0,9715000.0
1000186069,CONF,CON,CON,0,IN,LEED v4.1 O+M: EB,73,Gold,2024-03-19,Yes,6656.0,CONF,50,50,332800.0,16640000.0
1000186071,CONF,CON,CON,0,IN,LEED v4.1 O+M: EB,72,Gold,2024-03-19,Yes,6530.0,CONF,50,50,326500.0,16325000.0
1000186093,CONF,CON,CON,0,US,LEED v4.1 O+M: EB,60,Gold,2024-09-20,Yes,11382.29,CONF,50,50,569114.5,28455725.0
1000186117,CONF,CON,CON,0,IT,LEED v4.1 O+M: EB,74,Gold,2024-05-08,Yes,13744.0,CONF,50,50,687200.0,34360000.0
1000186119,Indo Count Industries Ltd.,KOL,MAH,416216,IN,LEED v4 BD+C: NC,54,Silver,2024-03-22,Yes,13405.35,Industrial Manufacturing,100,40,1340535.0,53621400.0
1000186149,Pacific Center,SHA,SHA,200023,CN,LEED v4.1 O+M: EB,83,Platinum,2024-03-18,Yes,40000.0,Office: Mixed-Use,60,60,2400000.0,144000000.0
1000186159,CONF,CON,CON,0,IN,LEED v4.1 O+M: EB,76,Gold,2024-02-27,Yes,7054.03,CONF,50,50,352701.5,17635075.0
1000186161,CONF,CON,CON,0,IN,LEED v4.1 O+M: EB,77,Gold,2024-02-27,Yes,4874.53,CONF,50,50,243726.5,12186325.0
1000186170,DMart Sirhind Road Patiala,PAT,PUN,147001,IN,LEED v4.1 O+M: EB,77,Gold,2024-03-19,Yes,7925.09,Retail: Other Retail,70,50,554756.3,27737815.0
1000186176,CONF,CON,CON,0,IN,LEED v4.1 O+M: EB,77,Gold,2024-03-19,Yes,3643.01,CONF,50,50,182150.5,9107525.0
1000186180,CONF,CON,CON,0,IN,LEED v4.1 O+M: EB,79,Gold,2024-03-19,Yes,5996.61,CONF,50,50,299830.5,14991525.0
1000186183,ESQUEL GREENTECH & SMART INDUSTRIAL PARK,FOS,GUA,528500,CN,LEED v4 BD+C: NC,81,Platinum,2024-09-05,Yes,17256.0,Industrial Manufacturing,100,60,1725600.0,103536000.0
1000186204,West Bradenton Branch,BRA,FL,34209,US,LEED v4.1 O+M: EB,67,Gold,2024-03-21,Yes,524.16,Office: Financial,60,50,31449.6,1572480.0
1000186297,BOEHRINGER INGELHEIM SPAIN ECO RECERTIF.,SCDV,BCN,8174,ES,LEED v4 O+M: EB,85,Platinum,2024-07-19,Yes,8606.0,Office: Administrative/Professional,60,60,516360.0,30981600.0
1000186316,Diagonal 579,BAR,BCN,8014,ES,LEED v4 O+M: EB,68,Gold,2025-04-22,Yes,8585.0,Office: Administrative/Professional,60,50,515100.0,25755000.0
1000186322,Trane Monterrey - Planta HVAC,APO,NL,66600,MX,LEED v4.1 O+M: EB,54,Silver,2024-12-11,Yes,11563.54,Industrial Manufacturing,100,40,1156354.0,46254160.0
1000186335,RBC Gateway,MIN,MN,55401,US,LEED v4.1 O+M: EB,61,Gold,2024-06-04,Yes,88350.75,Office: Mixed-Use,60,50,5301045.0,265052250.0
1000186344,Hilltop Xiuzhou Logistic Center W1,JIA,ZHE,314011,CN,LEED v4.1 O+M: EB,62,Gold,2024-05-03,Yes,11030.0,Warehouse: Nonrefrigerated Distribution/Shipping,40,50,441200.0,22060000.0
1000186360,1333 North Kingsbury,CHI,IL,60642,US,LEED v4.1 O+M: EB,62,Gold,2024-03-05,Yes,9394.91,Office: Mixed-Use,60,50,563694.6,28184730.0
1000186397,Ionis - 2850 Gazelle,CAR,CA,92008,US,LEED v4.1 O+M: EB,72,Gold,2024-03-04,Yes,7176.66,Public Assembly: Convention Center,60,50,430599.6,21529980.0
1000186401,6828 Nancy Ridge,SD,CA,92121,US,LEED v4.1 O+M: EB,63,Gold,2025-03-10,Yes,3914.75,Laboratory,100,50,391475.0,19573750.0
1000186403,6118 Nancy Ridge,SD,CA,92121,US,LEED v4.1 O+M: EB,62,Gold,2024-11-19,Yes,2879.99,Laboratory,100,50,287999.0,14399950.0
1000186406,6122-6126 Nancy Ridge,SD,CA,92121,US,LEED v4.1 O+M: EB,64,Gold,2024-10-29,Yes,6317.4,Laboratory,100,50,631740.0,31587000.0
1000186473,Indian Designs Exports Pvt Ltd - Unit 9,SSSD,AP,515261,IN,LEED v4.1 O+M: EB,81,Platinum,2024-07-18,Yes,17593.0,Industrial Manufacturing,100,60,1759300.0,105558000.0
1000186477,CNL Center I,ORL,FL,32801,US,LEED v4.1 O+M: EB,62,Gold,2024-03-29,Yes,33726.58,Office: Administrative/Professional,60,50,2023594.8,101179740.0
1000186483,CNL Center II,ORL,FL,32801,US,LEED v4.1 O+M: EB,63,Gold,2024-03-29,Yes,25967.87,Office: Administrative/Professional,60,50,1558072.2,77903610.0
1000186508,Seoul Finance Center,SEO,SOU,4520,KR,LEED v4 O+M: EB,81,Platinum,2024-04-04,Yes,108201.99,Office: Mixed-Use,60,60,6492119.4,389527164.0
1000186510,MERCEDES-BENZ RESEARCH AND DEVELOPMENT,BEN,KAR,560066,IN,LEED v4.1 O+M: EB,84,Platinum,2024-03-27,Yes,50395.0,Office: Administrative/Professional,60,60,3023700.0,181422000.0
1000186513,Dongguan Ever Gain Logistics WA,DON,GUA,523000,CN,LEED v4.1 O+M: EB,69,Gold,2024-03-18,Yes,3984.0,Warehouse: General,40,50,159360.0,7968000.0
1000186517,Dongguan Ever Gain Logistics WB,DON,GUA,523000,CN,LEED v4.1 O+M: EB,67,Gold,2024-03-18,Yes,4002.0,Warehouse: General,40,50,160080.0,8004000.0
1000186519,Dongguan Ever Gain Logistics WC,DON,GUA,523000,CN,LEED v4.1 O+M: EB,86,Platinum,2024-03-18,Yes,4704.0,Warehouse: General,40,60,188160.0,11289600.0
1000186524,Dongguan Ever Gain Logistics WD,DON,GUA,523000,CN,LEED v4.1 O+M: EB,73,Gold,2024-03-18,Yes,5992.0,Warehouse: General,40,50,239680.0,11984000.0
1000186527,DWTC One Central Offices,DUB,AE,0,AE,LEED v4 O+M: EB,72,Gold,2024-12-18,Yes,159314.25,Office: Administrative/Professional,60,50,9558855.0,477942750.0
1000186536,CONF,CON,CON,0,ES,LEED v4 BD+C: NC,65,Gold,2025-02-19,Yes,4338.0,CONF,50,50,216900.0,10845000.0
1000186561,Merriweather Row  10480,COL,MD,21044,US,LEED v4.1 O+M: EB,50,Silver,2025-06-12,Yes,13809.38,Office: Other Office,60,40,828562.8,33142512.0
1000186603,Krypton India Solutions Private Limited,BAN,KAR,560099,IN,LEED v4 BD+C: NC,55,Silver,2024-04-30,Yes,5464.74,Office: Other Office,60,40,327884.4,13115376.0
1000186704,Laboratorios Pfizer DUMAS,SP,SP,0,BR,LEED v4.1 O+M: EB,69,Gold,2024-10-01,Yes,10059.17,Office: Administrative/Professional,60,50,603550.2,30177510.0
1000186845,"Infinitus Plaza, Hong Kong",HK,HK,0,HK,LEED v4.1 O+M: EB,70,Gold,2025-07-16,Yes,36850.8,Office: Mixed-Use,60,50,2211048.0,110552400.0
1000186852,Far Eastern Corporate Building,SHA,SHA,200120,CN,LEED v4.1 O+M: EB,85,Platinum,2024-04-17,Yes,28710.0,Office: Mixed-Use,60,60,1722600.0,103356000.0
1000186926,Hong Leong Plaza & M Social Hotel,SUZ,JIA,215028,CN,LEED v4.1 O+M: EB,73,Gold,2024-03-25,Yes,72214.0,Other,50,50,3610700.0,180535000.0
1000186928,HLCC Mall,SUZ,JIA,215028,CN,LEED v4.1 O+M: EB,82,Platinum,2024-03-21,Yes,59572.0,Retail: Enclosed Mall,70,60,4170040.0,250202400.0
1000186986,Shui On Plaza,SHA,SHA,200000,CN,LEED v4.1 O+M: EB,82,Platinum,2024-03-21,Yes,77068.0,Office: Mixed-Use,60,60,4624080.0,277444800.0
1000187091,Shreeji Exim Works LLP,MUM,MAH,400705,IN,LEED v4.1 O+M: EB,82,Platinum,2024-03-22,Yes,1920.03,Industrial Manufacturing,100,60,192003.0,11520180.0
1000187136,VX Chengdu Longquan Logistics Park W1,CHE,SIC,610101,CN,LEED v4.1 O+M: EB,65,Gold,2024-02-29,Yes,38879.0,Warehouse: Refrigerated,40,50,1555160.0,77758000.0
1000187138,VX Chengdu Longquan Logistics Park W2,CHE,SIC,610100,CN,LEED v4.1 O+M: EB,65,Gold,2024-02-28,Yes,28592.0,Warehouse: Refrigerated,40,50,1143680.0,57184000.0
1000187140,VX Chengdu Longquan Logistics Park W3,CHE,SIC,610100,CN,LEED v4.1 O+M: EB,65,Gold,2024-03-04,Yes,24138.0,Warehouse: Refrigerated,40,50,965520.0,48276000.0
1000187144,LLUIS MUNTADAS 5,CDL,BCN,8940,ES,LEED v4.1 O+M: EB,67,Gold,2024-07-01,Yes,13553.0,Office: Administrative/Professional,60,50,813180.0,40659000.0
1000187214,CESC Ltd. - Dum Dum Substation,KOL,WB,700028,IN,LEED v4.1 O+M: EB,84,Platinum,2024-03-10,Yes,1011.99,Service: Other Service,50,60,50599.5,3035970.0
1000187216,CESC Ltd. - East Calcutta Substation,KOL,WB,700054,IN,LEED v4.1 O+M: EB,80,Platinum,2024-03-10,Yes,1935.17,Service: Other Service,50,60,96758.5,5805510.0
1000187218,CESC Ltd. - Jadavpore Substation,KOL,WB,700033,IN,LEED v4.1 O+M: EB,80,Platinum,2024-03-10,Yes,1554.92,Service: Other Service,50,60,77746.0,4664760.0
1000187220,CESC Ltd. - Majerhat Substation,KOL,WB,700053,IN,LEED v4.1 O+M: EB,83,Platinum,2024-03-10,Yes,2187.03,Service: Other Service,50,60,109351.5,6561090.0
1000187222,CESC Ltd. - Mulajore Substation,KOL,WB,743127,IN,LEED v4.1 O+M: EB,83,Platinum,2024-03-10,Yes,2926.17,Service: Other Service,50,60,146308.5,8778510.0
1000187224,CESC Ltd. - New Cossipore Substation,KOL,WB,700002,IN,LEED v4.1 O+M: EB,82,Platinum,2024-03-10,Yes,4280.41,Service: Other Service,50,60,214020.5,12841230.0
1000187231,CESC Ltd. - West Bank Receiving Station,RIS,WB,712248,IN,LEED v4.1 O+M: EB,82,Platinum,2024-03-28,Yes,1870.14,Service: Other Service,50,60,93507.0,5610420.0
1000187233,CHINA MERCHANTS Garden City,CHE,SIC,610000,CN,LEED v4.1 O+M: EB,67,Gold,2024-04-15,Yes,153151.0,Retail: Open Shopping Center,35,50,5360285.0,268014250.0
1000187240,Edificio Athenas,SP,SP,0,BR,LEED v4.1 O+M: EB,64,Gold,2024-08-12,Yes,7783.0,Office: Administrative/Professional,60,50,466980.0,23349000.0
1000187379,Meininger Roma,ROM,RM,185,IT,LEED v4.1 O+M: EB,69,Gold,2025-02-27,Yes,6428.0,"Lodging: Hotel/Motel/Resort, Limited Service",70,50,449960.0,22498000.0
1000187381,"Al Sila Tower, ADGM Square",AD,AE,0,AE,LEED v4.1 O+M: EB,84,Platinum,2024-06-12,Yes,60135.0,Office: Mixed-Use,60,60,3608100.0,216486000.0
1000187389,Confeccoes Vanelise,NV,SC,0,BR,LEED v4 BD+C: NC,82,Platinum,2024-05-02,Yes,10212.0,Industrial Manufacturing,100,60,1021200.0,61272000.0
1000187450,Hoerbiger New Plant Project,CHA,JIA,213001,CN,LEED v4 BD+C: NC,71,Gold,2024-01-18,Yes,14414.0,Industrial Manufacturing,100,50,1441400.0,72070000.0
1000187456,Hitachi Elevator new test tower H1,GUA,GUA,511400,CN,LEED v4.1 O+M: EB,82,Platinum,2024-02-20,Yes,15450.0,Industrial Manufacturing,100,60,1545000.0,92700000.0
1000187483,Quest Mall,KOL,WB,700017,IN,LEED v4.1 O+M: EB,82,Platinum,2024-05-02,Yes,38090.23,Retail: Enclosed Mall,70,60,2666316.1,159978966.0
1000187486,Radisson Blu Hotel,BEN,KAR,560037,IN,LEED v4.1 O+M: EB,84,Platinum,2024-06-21,Yes,25914.3,"Lodging: Hotel/Motel/Resort, Full Service",70,60,1814001.0,108840060.0
1000187546,Edificio Madison,SP,SP,0,BR,LEED v4.1 O+M: EB,60,Gold,2024-11-01,Yes,10101.0,Office: Administrative/Professional,60,50,606060.0,30303000.0
1000187552,Edificio Bela Paulista,SP,SP,0,BR,LEED v4.1 O+M: EB,71,Gold,2024-07-26,Yes,7255.0,Office: Administrative/Professional,60,50,435300.0,21765000.0
1000187554,Edificio Lagoa Corporate,RDJ,RJ,0,BR,LEED v4.1 O+M: EB,53,Silver,2024-10-01,Yes,10967.0,Office: Administrative/Professional,60,40,658020.0,26320800.0
1000187556,Edificio Botafogo Trade Center,RDJ,RJ,0,BR,LEED v4.1 O+M: EB,61,Gold,2024-11-19,Yes,9354.0,Office: Administrative/Professional,60,50,561240.0,28062000.0
1000187570,INTERNATIONAL OCEAN SFC,SHA,SHA,200120,CN,LEED v4.1 O+M: EB,83,Platinum,2024-05-05,Yes,56472.37,Office: Mixed-Use,60,60,3388342.2,203300532.0
1000187572,Hilltop Xiuzhou Logistic Center W2,JIA,ZHE,314011,CN,LEED v4.1 O+M: EB,61,Gold,2024-05-03,Yes,12488.0,Warehouse: Nonrefrigerated Distribution/Shipping,40,50,499520.0,24976000.0
1000187585,Buenos Aires Corporate,RDJ,RJ,0,BR,LEED v4.1 O+M: EB,64,Gold,2024-07-01,Yes,8056.0,Office: Administrative/Professional,60,50,483360.0,24168000.0
1000187587,DGARDEN 662 RECERTIFICATION,BAR,BCN,8034,ES,LEED v4 O+M: EB,85,Platinum,2024-08-21,Yes,34242.0,Office: Administrative/Professional,60,60,2054520.0,123271200.0
1000187589,101 Station Landing,MED,MA,2155,US,LEED v4 O+M: EB,58,Silver,2024-10-28,Yes,15211.47,Office: Administrative/Professional,60,40,912688.2,36507528.0
1000187604,Edificio Joaquim Floriano,SP,SP,0,BR,LEED v4.1 O+M: EB,69,Gold,2024-09-03,Yes,4936.0,Office: Administrative/Professional,60,50,296160.0,14808000.0
1000187633,DP World Head Office FZE,DUB,AE,17000,AE,LEED v4.1 O+M: EB,92,Platinum,2024-10-01,Yes,17555.6,Office: Administrative/Professional,60,60,1053336.0,63200160.0
1000187664,Rui Ming Plaza,SHA,SHA,200120,CN,LEED v4.1 O+M: EB,84,Platinum,2024-04-25,Yes,35647.0,Office: Mixed-Use,60,60,2138820.0,128329200.0
1000187674,Reforma 222,MC,DF,6600,MX,LEED v4.1 O+M: EB,67,Gold,2024-05-22,Yes,60587.99,Office: Mixed-Use,60,50,3635279.4,181763970.0
1000187688,Shanghai Beiye Logistics Warehouse,SHA,SHA,201604,CN,LEED v4.1 O+M: EB,65,Gold,2024-02-18,Yes,34522.0,Warehouse: General,40,50,1380880.0,69044000.0
1000187690,CONF,CON,CON,0,IN,LEED v4.1 O+M: EB,78,Gold,2024-07-19,Yes,17074.08,CONF,50,50,853704.0,42685200.0
1000187692,CONF,CON,CON,0,IN,LEED v4.1 O+M: EB,83,Platinum,2024-07-19,Yes,13584.0,CONF,50,60,679200.0,40752000.0
1000187704,DHL - Jandira,JAN,SP,0,BR,LEED v4.1 O+M: EB,69,Gold,2024-10-16,Yes,40006.8,Warehouse: Nonrefrigerated Distribution/Shipping,40,50,1600272.0,80013600.0
1000187708,Hospital Moriah,SP,SP,0,BR,LEED v4.1 O+M: EB,65,Gold,2024-12-09,Yes,11104.0,Healthcare: Inpatient,100,50,1110400.0,55520000.0
1000187726,CESC Ltd. - Belur Receiving Station,HOW,WB,711202,IN,LEED v4.1 O+M: EB,81,Platinum,2024-04-22,Yes,1552.5,Service: Other Service,50,60,77625.0,4657500.0
1000187771,3150 Fairview Park Drive,FC,VA,22042,US,LEED v4.1 O+M: EB,53,Silver,2024-04-30,Yes,23921.5,Office: Mixed-Use,60,40,1435290.0,57411600.0
1000187845,PRESTIGE OBELISK,BAN,KAR,560001,IN,LEED v4.1 O+M: EB,67,Gold,2024-06-06,Yes,11785.86,Office: Administrative/Professional,60,50,707151.6,35357580.0
1000188028,Comfort Inn & Suites,LV,NV,89115,US,LEED v4.1 O+M: EB,60,Gold,2025-01-17,Yes,3993.25,"Lodging: Hotel/Motel/Resort, Full Service",70,50,279527.5,13976375.0
1000188030,"South West Regional Office, CESC Ltd.",KOL,WB,700088,IN,LEED v4.1 O+M: EB,83,Platinum,2024-03-12,Yes,3335.22,Office: Administrative/Professional,60,60,200113.2,12006792.0
1000188050,Pacific Place Mall,HK,HK,0,HK,LEED v4.1 O+M: EB,82,Platinum,2024-05-26,Yes,109113.0,Retail: Open Shopping Center,35,60,3818955.0,229137300.0
1000188053,Watson Centre,HK,NT,0,HK,LEED v4.1 O+M: EB,61,Gold,2024-05-02,Yes,62000.0,Warehouse: Nonrefrigerated Distribution/Shipping,40,50,2480000.0,124000000.0
1000188059,P&G Beijing office expansion,BEI,BEI,101300,CN,LEED v4 BD+C: NC,54,Silver,2024-10-07,Yes,2887.0,Office: Administrative/Professional,60,40,173220.0,6928800.0
1000188099,SUZHOU PORT BUILDING,SUZ,JIA,215133,CN,LEED v4.1 O+M: EB,84,Platinum,2024-09-26,Yes,75933.0,Office: Administrative/Professional,60,60,4555980.0,273358800.0
1000188123,Seoul Square Recertification,SEO,SOU,4637,KR,LEED v4 O+M: EB,83,Platinum,2024-12-06,Yes,110555.96,Office: Mixed-Use,60,60,6633357.6,398001456.0
1000188130,Air China Century Building,BEI,BEI,100027,CN,LEED v4.1 O+M: EB,85,Platinum,2024-03-22,Yes,89854.0,Office: Administrative/Professional,60,60,5391240.0,323474400.0
1000188161,Hongwell International Plaza Shanghai,SHA,SHA,200030,CN,LEED v4.1 O+M: EB,82,Platinum,2024-07-07,Yes,71700.0,Office: Mixed-Use,60,60,4302000.0,258120000.0
1000188196,Queimados Condominio,QUE,RJ,0,BR,LEED v4.1 O+M: EB,57,Silver,2024-12-20,Yes,1157.26,Retail: Restaurant/Cafeteria,35,40,40504.1,1620164.0
1000188267,Cajamar III Condominio - Office Building,CAJ,SP,0,BR,LEED v4.1 O+M: EB,62,Gold,2024-12-20,Yes,274.0,Office: Mixed-Use,60,50,16440.0,822000.0
1000188271,Dutra SP Condominio - Office Building,ARU,SP,0,BR,LEED v4.1 O+M: EB,59,Silver,2025-04-01,Yes,211.73,Retail: Restaurant/Cafeteria,35,40,7410.55,296422.0
1000188308,CONF,CON,CON,0,KR,LEED v4.1 O+M: EB,67,Gold,2024-07-12,Yes,114264.0,CONF,50,50,5713200.0,285660000.0
1000188381,Pangyo Techno Valley GB I,SEO,KYO,13487,KR,LEED v4.1 O+M: EB,65,Gold,2024-11-26,Yes,26500.86,Office: Mixed-Use,60,50,1590051.6,79502580.0
1000188385,Pangyo Techno Valley GB II,SEO,KYO,13487,KR,LEED v4.1 O+M: EB,64,Gold,2024-11-26,Yes,12142.0,Office: Mixed-Use,60,50,728520.0,36426000.0
1000188387,CENTRE POINT GWANGHWAMUN,SEO,SOU,3173,KR,LEED v4.1 O+M: EB,65,Gold,2024-11-18,Yes,29474.0,Office: Mixed-Use,60,50,1768440.0,88422000.0
1000188406,WestChase I,RAL,NC,27607,US,LEED v4.1 O+M: EB,53,Silver,2024-07-19,Yes,9374.56,Office: Administrative/Professional,60,40,562473.6,22498944.0
1000188408,WestChase II,RAL,NC,27607,US,LEED v4.1 O+M: EB,44,Certified,2024-09-16,Yes,10734.76,Office: Administrative/Professional,60,30,644085.6,19322568.0
1000188424,Dhariwal Infrastructure Limited,CHA,MAH,442406,IN,LEED v4.1 O+M: EB,81,Platinum,2024-03-13,Yes,2101.0,Office: Administrative/Professional,60,60,126060.0,7563600.0
1000188592,"Pinkcity Jewelhouse Pvt Ltd, Unit-I",JAI,RAJ,322242,IN,LEED v4.1 O+M: EB,74,Gold,2024-03-05,Yes,2272.87,Industrial Manufacturing,100,50,227287.0,11364350.0
1000188614,Cypress Point,BEN,KAR,560017,IN,LEED v4.1 O+M: EB,89,Platinum,2024-05-06,Yes,19645.27,Office: Mixed-Use,60,60,1178716.2,70722972.0
1000188623,Embassy Golf Links - Pebble Beach,BEN,KAR,560071,IN,LEED v4.1 O+M: EB,89,Platinum,2024-05-06,Yes,19366.65,Office: Mixed-Use,60,60,1161999.0,69719940.0
1000188759,5200 Waterford,MIA,FL,33126,US,LEED v4.1 O+M: EB,65,Gold,2024-07-17,Yes,24125.05,Office: Administrative/Professional,60,50,1447503.0,72375150.0
1000188761,5201 Waterford,MIA,FL,33126,US,LEED v4.1 O+M: EB,60,Gold,2024-07-17,Yes,20428.91,Office: Administrative/Professional,60,50,1225734.6,61286730.0
1000188763,5301 Waterford,MIA,FL,33126,US,LEED v4.1 O+M: EB,61,Gold,2024-07-25,Yes,20278.22,Office: Administrative/Professional,60,50,1216693.2,60834660.0
1000188860,Shanghai Hongqiao Joy Apartment Project,SHA,SHA,201100,CN,LEED v4 BD+C: NC,62,Gold,2024-04-11,Yes,50970.0,Other,50,50,2548500.0,127425000.0
1000188873,IT10 Chiesi Farmaceutici SPA S. Leonardo,PAR,PR,43122,IT,LEED v4.1 O+M: EB,49,Certified,2024-12-16,Yes,39984.0,Industrial Manufacturing,100,30,3998400.0,119952000.0
1000188874,RELIFE TURIN-NOVARA 59,TUR,TO,10153,IT,LEED v4 BD+C: NC,73,Gold,2024-12-12,Yes,9095.0,Lodging: Dormitory,70,50,636650.0,31832500.0
1000188878,RELIFE TURIN-TOLLEGNO 22,TUR,TO,10154,IT,LEED v4 BD+C: NC,66,Gold,2024-12-12,Yes,4660.0,Lodging: Dormitory,70,50,326200.0,16310000.0
1000189060,Soho House Istanbul,IST,IST,34430,TR,LEED v4.1 O+M: EB,81,Platinum,2024-07-08,Yes,13870.0,"Lodging: Hotel/Motel/Resort, Full Service",70,60,970900.0,58254000.0
1000189158,Vimodrone Uffici - Edificio A,VIM,MI,20090,IT,LEED v4.1 O+M: EB,61,Gold,2024-02-22,Yes,10996.0,Office: Mixed-Use,60,50,659760.0,32988000.0
1000189160,Vimodrone Uffici - Edificio B,VIM,MI,20055,IT,LEED v4.1 O+M: EB,70,Gold,2024-02-22,Yes,1580.0,Office: Mixed-Use,60,50,94800.0,4740000.0
1000189302,2121 K LLC,WAS,DC,20037,US,LEED v4.1 O+M: EB,71,Gold,2024-07-31,Yes,20242.63,Office: Administrative/Professional,60,50,1214557.8,60727890.0
1000189329,WWT OFFICE,BEI,BEI,100004,CN,LEED v4.1 O+M: EB,84,Platinum,2024-03-28,Yes,107627.0,Office: Mixed-Use,60,60,6457620.0,387457200.0
1000189336,Project Valley 1,BEI,BEI,102629,CN,LEED v4.1 O+M: EB,67,Gold,2024-06-24,Yes,3943.15,Office: Medical (Non-Diagnostic),100,50,394315.0,19715750.0
1000189338,Project Valley 17,BEI,BEI,102629,CN,LEED v4.1 O+M: EB,66,Gold,2024-06-24,Yes,716.74,Office: Medical (Non-Diagnostic),100,50,71674.0,3583700.0
1000189340,Project Valley 2,BEI,BEI,102629,CN,LEED v4.1 O+M: EB,66,Gold,2024-06-24,Yes,3943.15,Office: Medical (Non-Diagnostic),100,50,394315.0,19715750.0
1000189342,Project Valley 3,BEI,BEI,102629,CN,LEED v4.1 O+M: EB,63,Gold,2024-07-12,Yes,3943.15,Office: Medical (Non-Diagnostic),100,50,394315.0,19715750.0
1000189344,Project Valley 16,BEI,BEI,102629,CN,LEED v4.1 O+M: EB,66,Gold,2024-06-24,Yes,33508.22,Office: Medical (Non-Diagnostic),100,50,3350822.0,167541100.0
1000189346,Project Valley 4,BEI,BEI,102629,CN,LEED v4.1 O+M: EB,65,Gold,2024-07-02,Yes,5854.6,Office: Medical (Non-Diagnostic),100,50,585460.0,29273000.0
1000189354,Project Valley 5,BEI,BEI,102629,CN,LEED v4.1 O+M: EB,66,Gold,2024-06-24,Yes,19766.0,Office: Medical (Non-Diagnostic),100,50,1976600.0,98830000.0
1000189356,Project Valley 15,BEI,BEI,102629,CN,LEED v4.1 O+M: EB,64,Gold,2024-06-24,Yes,9243.0,Multi-Family Residential: Apartment,60,50,554580.0,27729000.0
1000189358,Project Valley 14,BEI,BEI,102629,CN,LEED v4.1 O+M: EB,65,Gold,2024-06-24,Yes,4115.0,Multi-Family Residential: Apartment,60,50,246900.0,12345000.0
1000189361,Project Valley 6,BEI,BEI,102629,CN,LEED v4.1 O+M: EB,68,Gold,2024-06-24,Yes,3523.59,Office: Medical (Non-Diagnostic),100,50,352359.0,17617950.0
1000189363,Project Valley 7,BEI,BEI,102629,CN,LEED v4.1 O+M: EB,66,Gold,2024-07-02,Yes,3945.38,Office: Medical (Non-Diagnostic),100,50,394538.0,19726900.0
1000189365,Project Valley 13,BEI,BEI,102629,CN,LEED v4.1 O+M: EB,65,Gold,2024-06-24,Yes,2747.0,"Lodging: Hotel/Motel/Resort, Full Service",70,50,192290.0,9614500.0
1000189367,Project Valley 8,BEI,BEI,102629,CN,LEED v4.1 O+M: EB,66,Gold,2024-07-02,Yes,3945.38,Office: Medical (Non-Diagnostic),100,50,394538.0,19726900.0
1000189369,Project Valley 12,BEI,BEI,102629,CN,LEED v4.1 O+M: EB,66,Gold,2024-06-24,Yes,2513.34,Multi-Family Residential: Apartment,60,50,150800.4,7540020.0
1000189371,Project Valley 9,BEI,BEI,102629,CN,LEED v4.1 O+M: EB,66,Gold,2024-07-02,Yes,5855.32,Office: Medical (Non-Diagnostic),100,50,585532.0,29276600.0
1000189373,Project Valley 11,BEI,BEI,102629,CN,LEED v4.1 O+M: EB,65,Gold,2024-06-24,Yes,6897.66,Multi-Family Residential: Apartment,60,50,413859.6,20692980.0
1000189375,Project Valley 10,BEI,BEI,102629,CN,LEED v4.1 O+M: EB,66,Gold,2024-07-02,Yes,13155.61,Office: Medical (Non-Diagnostic),100,50,1315561.0,65778050.0
1000189430,The Asset,SEO,SOU,6620,KR,LEED v4 O+M: EB,83,Platinum,2024-08-28,Yes,64494.0,Office: Mixed-Use,60,60,3869640.0,232178400.0
1000189515,Residencia Jardines de Eztebe,ETX,VIZ,48450,ES,LEED v4 BD+C: NC,69,Gold,2025-02-12,Yes,8000.0,Healthcare: Nursing Home/ Assisted Living,100,50,800000.0,40000000.0
1000189518,CONF,CON,CON,0,AE,LEED v4.1 O+M: EB,64,Gold,2024-11-19,Yes,9321.98,CONF,50,50,466099.0,23304950.0
1000189522,Five Pacific Place,HK,HK,0,HK,LEED v4.1 O+M: EB,81,Platinum,2024-07-31,Yes,13507.0,Office: Financial,60,60,810420.0,48625200.0
1000189669,TATA Smartfoodz Ltd,SC,AP,517646,IN,LEED v4.1 O+M: EB,83,Platinum,2024-04-05,Yes,11116.68,Industrial Manufacturing,100,60,1111668.0,66700080.0
1000189675,ORCHID CENTRE,GUR,HAR,122002,IN,LEED v4.1 O+M: EB,87,Platinum,2024-05-06,Yes,18328.0,Office: Mixed-Use,60,60,1099680.0,65980800.0
